   39	2023-12-04 13:01:32	1	0	1	0
   46	2023-12-04 17:21:43	1	0	1	0
   35	2023-12-04 17:47:02	1	0	1	0
   13	2023-12-04 17:47:20	1	0	1	0
    7	2023-12-04 17:47:43	1	0	1	0
   17	2023-12-04 17:47:49	1	0	1	0
   18	2023-12-04 17:47:53	1	0	1	0
   12	2023-12-04 17:48:02	1	0	1	0
   36	2023-12-04 17:48:54	1	0	1	0
   38	2023-12-04 17:51:18	1	0	1	0
   28	2023-12-04 17:51:33	1	0	1	0
   31	2023-12-04 17:56:00	1	0	1	0
   30	2023-12-04 17:56:03	1	0	1	0
   10	2023-12-04 17:56:24	1	0	1	0
   21	2023-12-04 17:56:47	1	0	1	0
   45	2023-12-04 17:56:49	1	0	1	0
   39	2023-12-04 18:03:34	1	0	1	0
   23	2023-12-04 18:06:54	1	0	1	0
   11	2023-12-04 18:07:33	1	0	1	0
   26	2023-12-04 18:09:48	1	0	1	0
   44	2023-12-04 18:18:20	1	0	1	0
   34	2023-12-05 09:13:31	1	0	1	0
   28	2023-12-05 09:13:35	1	0	1	0
   17	2023-12-05 09:25:16	1	0	1	0
   46	2023-12-05 09:28:23	1	0	1	0
    7	2023-12-05 09:33:36	1	0	1	0
   43	2023-12-05 09:38:18	1	0	1	0
   26	2023-12-05 09:38:33	1	0	1	0
   45	2023-12-05 09:41:44	1	0	1	0
   38	2023-12-05 09:42:53	1	0	1	0
   39	2023-12-05 09:57:47	1	0	1	0
   31	2023-12-05 10:06:32	1	0	1	0
   36	2023-12-05 10:12:06	1	0	1	0
   35	2023-12-05 10:12:11	1	0	1	0
   11	2023-12-05 10:14:20	1	0	1	0
   30	2023-12-05 10:18:28	1	0	1	0
   15	2023-12-05 10:20:41	1	0	1	0
   44	2023-12-05 10:20:46	1	0	1	0
   18	2023-12-05 10:31:10	1	0	1	0
   13	2023-12-05 12:07:08	1	0	1	0
   28	2023-12-05 17:21:01	1	0	1	0
   35	2023-12-05 17:23:45	1	0	1	0
   31	2023-12-05 17:49:15	1	0	1	0
   17	2023-12-05 17:52:44	1	0	1	0
    7	2023-12-05 17:52:46	1	0	1	0
   45	2023-12-05 17:53:14	1	0	1	0
   15	2023-12-05 17:53:18	1	0	1	0
   10	2023-12-05 17:53:21	1	0	1	0
   21	2023-12-05 17:53:26	1	0	1	0
   13	2023-12-05 17:54:58	1	0	1	0
   38	2023-12-05 18:20:32	1	0	1	0
   39	2023-12-05 18:24:12	1	0	1	0
   11	2023-12-05 18:26:40	1	0	1	0
   44	2023-12-05 18:32:23	1	0	1	0
   26	2023-12-05 18:52:49	1	0	1	0
   46	2023-12-05 18:58:42	1	0	1	0
   30	2023-12-06 09:15:53	1	0	1	0
   34	2023-12-06 09:15:54	1	0	1	0
   17	2023-12-06 09:18:27	1	0	1	0
   46	2023-12-06 09:25:01	1	0	1	0
   45	2023-12-06 09:26:41	1	0	1	0
   38	2023-12-06 09:28:03	1	0	1	0
    7	2023-12-06 09:28:09	1	0	1	0
    7	2023-12-06 09:28:10	1	0	1	0
   28	2023-12-06 09:30:37	1	0	1	0
   26	2023-12-06 09:51:13	1	0	1	0
   35	2023-12-06 09:55:37	1	0	1	0
   39	2023-12-06 09:57:50	1	0	1	0
   40	2023-12-06 09:57:58	1	0	1	0
   11	2023-12-06 10:05:17	1	0	1	0
   31	2023-12-06 10:09:54	1	0	1	0
   44	2023-12-06 10:14:47	1	0	1	0
   13	2023-12-06 10:20:09	1	0	1	0
    8	2023-12-06 10:20:16	1	0	1	0
   15	2023-12-06 10:23:23	1	0	1	0
   12	2023-12-06 10:27:48	1	0	1	0
   18	2023-12-06 11:10:22	1	0	1	0
   34	2023-12-06 17:19:44	1	0	1	0
   18	2023-12-06 17:34:12	1	0	1	0
   12	2023-12-06 17:34:35	1	0	1	0
   17	2023-12-06 17:45:22	1	0	1	0
   13	2023-12-06 17:45:30	1	0	1	0
   11	2023-12-06 17:48:36	1	0	1	0
   13	2023-12-06 17:49:04	1	0	1	0
   28	2023-12-06 17:49:14	1	0	1	0
    8	2023-12-06 17:49:17	1	0	1	0
   35	2023-12-06 17:49:25	1	0	1	0
   38	2023-12-06 17:50:02	1	0	1	0
   39	2023-12-06 17:51:30	1	0	1	0
   40	2023-12-06 17:51:39	1	0	1	0
   44	2023-12-06 17:52:28	1	0	1	0
   30	2023-12-06 17:58:24	1	0	1	0
   31	2023-12-06 17:58:28	1	0	1	0
   10	2023-12-06 17:59:21	1	0	1	0
   21	2023-12-06 18:00:41	1	0	1	0
   45	2023-12-06 18:05:05	1	0	1	0
   46	2023-12-06 18:05:22	1	0	1	0
   26	2023-12-06 18:43:17	1	0	1	0
   34	2023-12-07 09:04:21	1	0	1	0
   28	2023-12-07 09:10:58	1	0	1	0
   17	2023-12-07 09:23:42	1	0	1	0
   46	2023-12-07 09:29:11	1	0	1	0
   38	2023-12-07 09:31:32	1	0	1	0
   37	2023-12-07 09:31:35	1	0	1	0
    7	2023-12-07 09:35:53	1	0	1	0
   26	2023-12-07 09:40:58	1	0	1	0
   43	2023-12-07 09:42:26	1	0	1	0
   45	2023-12-07 09:44:25	1	0	1	0
   39	2023-12-07 09:59:32	1	0	1	0
   40	2023-12-07 09:59:43	1	0	1	0
   44	2023-12-07 10:05:41	1	0	1	0
   15	2023-12-07 10:09:55	1	0	1	0
   31	2023-12-07 10:09:59	1	0	1	0
   30	2023-12-07 10:10:04	1	0	1	0
   35	2023-12-07 10:11:42	1	0	1	0
   13	2023-12-07 10:15:33	1	0	1	0
   12	2023-12-07 10:19:45	1	0	1	0
    8	2023-12-07 10:19:52	1	0	1	0
   11	2023-12-07 10:32:48	1	0	1	0
   34	2023-12-07 15:11:52	1	0	1	0
    7	2023-12-07 17:28:16	1	0	1	0
   17	2023-12-07 17:29:14	1	0	1	0
    8	2023-12-07 17:31:35	1	0	1	0
   13	2023-12-07 17:31:40	1	0	1	0
   31	2023-12-07 17:36:35	1	0	1	0
   30	2023-12-07 17:36:39	1	0	1	0
   37	2023-12-07 17:37:13	1	0	1	0
   35	2023-12-07 17:37:18	1	0	1	0
   28	2023-12-07 17:37:29	1	0	1	0
   38	2023-12-07 17:42:10	1	0	1	0
   40	2023-12-07 17:42:43	1	0	1	0
   39	2023-12-07 17:42:51	1	0	1	0
   15	2023-12-07 17:51:32	1	0	1	0
   45	2023-12-07 17:55:21	1	0	1	0
   46	2023-12-07 17:55:40	1	0	1	0
   26	2023-12-07 17:58:43	1	0	1	0
   44	2023-12-07 18:26:28	1	0	1	0
   28	2023-12-08 09:03:10	1	0	1	0
    7	2023-12-08 09:22:07	1	0	1	0
    7	2023-12-08 09:22:08	1	0	1	0
   37	2023-12-08 09:24:38	1	0	1	0
   38	2023-12-08 09:26:11	1	0	1	0
   46	2023-12-08 09:26:56	1	0	1	0
   17	2023-12-08 09:28:20	1	0	1	0
   45	2023-12-08 09:35:45	1	0	1	0
   43	2023-12-08 09:51:01	1	0	1	0
   26	2023-12-08 09:53:53	1	0	1	0
   39	2023-12-08 09:56:47	1	0	1	0
   40	2023-12-08 09:56:53	1	0	1	0
   35	2023-12-08 10:00:44	1	0	1	0
   31	2023-12-08 10:06:00	1	0	1	0
   44	2023-12-08 10:06:43	1	0	1	0
    8	2023-12-08 10:11:30	1	0	1	0
   15	2023-12-08 10:13:55	1	0	1	0
   15	2023-12-08 10:13:56	1	0	1	0
   13	2023-12-08 10:17:29	1	0	1	0
   30	2023-12-08 10:31:27	1	0	1	0
   11	2023-12-08 10:36:14	1	0	1	0
   12	2023-12-08 10:52:07	1	0	1	0
   18	2023-12-08 10:55:45	1	0	1	0
   38	2023-12-08 17:11:20	1	0	1	0
    8	2023-12-08 17:24:58	1	0	1	0
   13	2023-12-08 17:27:40	1	0	1	0
    7	2023-12-08 17:32:46	1	0	1	0
   35	2023-12-08 17:41:48	1	0	1	0
   28	2023-12-08 17:41:56	1	0	1	0
   21	2023-12-08 17:45:27	1	0	1	0
   45	2023-12-08 17:48:45	1	0	1	0
   46	2023-12-08 17:48:50	1	0	1	0
   44	2023-12-08 17:50:12	1	0	1	0
   17	2023-12-08 17:53:57	1	0	1	0
   26	2023-12-08 17:54:39	1	0	1	0
   30	2023-12-08 17:57:13	1	0	1	0
   31	2023-12-08 17:57:16	1	0	1	0
   23	2023-12-08 18:02:32	1	0	1	0
   37	2023-12-08 18:04:59	1	0	1	0
   40	2023-12-08 18:06:45	1	0	1	0
   39	2023-12-08 18:06:49	1	0	1	0
   11	2023-12-08 18:13:51	1	0	1	0
   18	2023-12-08 18:14:49	1	0	1	0
   34	2023-12-11 09:09:20	1	0	1	0
   28	2023-12-11 09:11:36	1	0	1	0
   46	2023-12-11 09:25:34	1	0	1	0
   11	2023-12-11 09:30:16	1	0	1	0
   37	2023-12-11 09:32:37	1	0	1	0
   45	2023-12-11 09:35:12	1	0	1	0
   38	2023-12-11 09:40:45	1	0	1	0
   10	2023-12-11 09:43:30	1	0	1	0
   35	2023-12-11 09:47:13	1	0	1	0
   31	2023-12-11 09:55:42	1	0	1	0
   40	2023-12-11 10:00:12	1	0	1	0
   30	2023-12-11 10:03:19	1	0	1	0
   43	2023-12-11 10:06:44	1	0	1	0
   26	2023-12-11 10:09:22	1	0	1	0
   44	2023-12-11 10:09:27	1	0	1	0
    8	2023-12-11 10:11:11	1	0	1	0
   13	2023-12-11 10:20:06	1	0	1	0
   12	2023-12-11 10:20:10	1	0	1	0
   38	2023-12-11 15:46:30	1	0	1	0
   34	2023-12-11 16:39:50	1	0	1	0
   37	2023-12-11 17:36:11	1	0	1	0
   11	2023-12-11 17:39:07	1	0	1	0
   18	2023-12-11 17:43:52	1	0	1	0
   35	2023-12-11 17:49:04	1	0	1	0
   40	2023-12-11 17:49:15	1	0	1	0
   21	2023-12-11 17:55:36	1	0	1	0
   45	2023-12-11 17:55:41	1	0	1	0
   46	2023-12-11 17:55:47	1	0	1	0
   23	2023-12-11 17:55:53	1	0	1	0
   23	2023-12-11 17:56:00	1	0	1	0
   30	2023-12-11 17:59:42	1	0	1	0
   31	2023-12-11 17:59:47	1	0	1	0
   28	2023-12-11 17:59:49	1	0	1	0
   44	2023-12-11 18:06:48	1	0	1	0
    8	2023-12-11 18:11:06	1	0	1	0
   13	2023-12-11 18:11:08	1	0	1	0
   26	2023-12-11 18:44:54	1	0	1	0
   28	2023-12-12 09:09:14	1	0	1	0
   46	2023-12-12 09:20:21	1	0	1	0
   17	2023-12-12 09:22:27	1	0	1	0
   37	2023-12-12 09:37:02	1	0	1	0
   45	2023-12-12 09:37:06	1	0	1	0
   35	2023-12-12 09:48:21	1	0	1	0
   43	2023-12-12 09:50:09	1	0	1	0
    7	2023-12-12 09:56:38	1	0	1	0
   11	2023-12-12 09:57:07	1	0	1	0
   26	2023-12-12 09:57:26	1	0	1	0
   40	2023-12-12 10:02:03	1	0	1	0
   44	2023-12-12 10:10:09	1	0	1	0
   13	2023-12-12 10:20:22	1	0	1	0
    8	2023-12-12 10:24:46	1	0	1	0
    8	2023-12-12 10:24:47	1	0	1	0
    1	2023-12-12 14:44:26	1	0	1	0
   13	2023-12-12 17:34:16	1	0	1	0
    8	2023-12-12 17:34:20	1	0	1	0
   37	2023-12-12 17:39:04	1	0	1	0
   11	2023-12-12 17:39:09	1	0	1	0
   11	2023-12-12 17:39:53	1	0	1	0
    7	2023-12-12 17:39:55	1	0	1	0
   35	2023-12-12 17:49:06	1	0	1	0
   17	2023-12-12 17:51:52	1	0	1	0
   18	2023-12-12 17:52:55	1	0	1	0
   28	2023-12-12 17:53:40	1	0	1	0
   21	2023-12-12 17:59:32	1	0	1	0
   45	2023-12-12 17:59:36	1	0	1	0
   10	2023-12-12 17:59:40	1	0	1	0
   46	2023-12-12 17:59:46	1	0	1	0
   31	2023-12-12 18:09:37	1	0	1	0
   31	2023-12-12 18:09:42	1	0	1	0
   30	2023-12-12 18:09:44	1	0	1	0
   30	2023-12-12 18:09:47	1	0	1	0
   23	2023-12-12 18:09:52	1	0	1	0
   23	2023-12-12 18:09:57	1	0	1	0
   44	2023-12-12 18:20:39	1	0	1	0
   26	2023-12-12 18:48:37	1	0	1	0
   11	2023-12-13 08:51:35	1	0	1	0
   28	2023-12-13 09:16:33	1	4	1	0
    7	2023-12-13 09:21:50	1	4	1	0
   17	2023-12-13 09:24:35	1	4	1	0
   46	2023-12-13 09:25:58	1	4	1	0
   37	2023-12-13 09:33:30	1	4	1	0
   35	2023-12-13 09:43:33	1	4	1	0
   10	2023-12-13 09:49:09	1	4	1	0
   43	2023-12-13 09:49:16	1	4	1	0
   40	2023-12-13 09:57:07	1	4	1	0
   26	2023-12-13 10:00:42	1	4	1	0
   12	2023-12-13 10:09:23	1	4	1	0
   44	2023-12-13 10:13:01	1	4	1	0
   13	2023-12-13 10:18:20	1	4	1	0
    8	2023-12-13 10:23:12	1	4	1	0
   30	2023-12-13 10:26:56	1	4	1	0
   31	2023-12-13 10:27:00	1	4	1	0
   18	2023-12-13 10:28:49	1	4	1	0
   13	2023-12-13 17:37:41	1	4	1	0
    7	2023-12-13 17:45:25	1	4	1	0
   37	2023-12-13 17:45:28	1	4	1	0
   17	2023-12-13 17:51:31	1	4	1	0
   35	2023-12-13 17:55:51	1	4	1	0
   10	2023-12-13 18:00:32	1	4	1	0
   46	2023-12-13 18:00:56	1	4	1	0
   21	2023-12-13 18:02:52	1	4	1	0
    8	2023-12-13 18:06:08	1	4	1	0
   31	2023-12-13 18:08:43	1	4	1	0
   30	2023-12-13 18:08:46	1	4	1	0
   23	2023-12-13 18:08:51	1	4	1	0
   23	2023-12-13 18:09:00	1	4	1	0
   11	2023-12-13 18:09:46	1	4	1	0
   44	2023-12-13 18:17:22	1	4	1	0
   18	2023-12-13 18:39:26	1	4	1	0
   12	2023-12-13 18:39:30	1	4	1	0
   26	2023-12-13 19:09:56	1	4	1	0
   11	2023-12-14 08:51:21	1	0	1	0
   28	2023-12-14 09:13:19	1	0	1	0
    7	2023-12-14 09:18:30	1	0	1	0
   17	2023-12-14 09:21:42	1	0	1	0
   46	2023-12-14 09:22:07	1	0	1	0
   37	2023-12-14 09:24:15	1	0	1	0
   45	2023-12-14 09:36:49	1	0	1	0
   30	2023-12-14 09:40:02	1	0	1	0
   31	2023-12-14 09:40:05	1	0	1	0
   38	2023-12-14 09:45:17	1	0	1	0
   26	2023-12-14 09:48:00	1	0	1	0
   43	2023-12-14 09:48:13	1	0	1	0
   35	2023-12-14 09:51:25	1	0	1	0
   40	2023-12-14 10:06:25	1	0	1	0
   44	2023-12-14 10:13:53	1	0	1	0
    8	2023-12-14 10:22:53	1	0	1	0
   12	2023-12-14 10:31:14	1	0	1	0
   13	2023-12-14 10:33:06	1	0	1	0
    7	2023-12-14 12:18:35	1	0	1	0
   11	2023-12-14 12:41:59	1	0	1	0
   11	2023-12-14 12:42:01	1	0	1	0
   38	2023-12-14 17:27:18	1	0	1	0
   17	2023-12-14 17:48:45	1	0	1	0
    7	2023-12-14 17:48:50	1	0	1	0
    7	2023-12-14 17:48:52	1	0	1	0
   35	2023-12-14 17:51:13	1	0	1	0
   31	2023-12-14 17:52:52	1	0	1	0
   30	2023-12-14 17:52:57	1	0	1	0
   21	2023-12-14 18:01:19	1	0	1	0
   45	2023-12-14 18:01:22	1	0	1	0
   46	2023-12-14 18:01:44	1	0	1	0
   28	2023-12-14 18:03:21	1	0	1	0
   13	2023-12-14 18:04:56	1	0	1	0
    8	2023-12-14 18:05:01	1	0	1	0
   37	2023-12-14 18:09:02	1	0	1	0
   10	2023-12-14 18:09:32	1	0	1	0
   40	2023-12-14 18:12:26	1	0	1	0
   44	2023-12-14 18:12:32	1	0	1	0
   11	2023-12-14 18:29:24	1	0	1	0
   18	2023-12-14 18:33:23	1	0	1	0
   12	2023-12-14 18:34:13	1	0	1	0
   36	2023-12-14 18:34:21	1	0	1	0
   26	2023-12-14 19:06:01	1	0	1	0
   28	2023-12-15 09:02:50	1	0	1	0
   11	2023-12-15 09:05:17	1	0	1	0
   17	2023-12-15 09:22:17	1	0	1	0
   37	2023-12-15 09:24:28	1	0	1	0
    7	2023-12-15 09:28:36	1	0	1	0
   46	2023-12-15 09:29:21	1	0	1	0
   35	2023-12-15 09:38:13	1	0	1	0
   45	2023-12-15 09:40:29	1	0	1	0
   21	2023-12-15 09:50:17	1	0	1	0
   38	2023-12-15 09:53:28	1	0	1	0
   43	2023-12-15 09:53:35	1	0	1	0
   39	2023-12-15 10:00:25	1	0	1	0
   26	2023-12-15 10:03:41	1	0	1	0
   44	2023-12-15 10:03:48	1	0	1	0
   40	2023-12-15 10:08:06	1	0	1	0
   31	2023-12-15 10:18:54	1	0	1	0
    8	2023-12-15 10:18:59	1	0	1	0
   30	2023-12-15 10:19:03	1	0	1	0
   13	2023-12-15 11:06:24	1	0	1	0
   18	2023-12-15 11:47:06	1	0	1	0
   38	2023-12-15 15:50:52	1	0	1	0
    8	2023-12-15 16:21:41	1	0	1	0
   31	2023-12-15 17:44:28	1	0	1	0
    7	2023-12-15 17:44:53	1	0	1	0
   17	2023-12-15 17:44:57	1	0	1	0
   30	2023-12-15 17:45:39	1	0	1	0
   23	2023-12-15 17:45:47	1	0	1	0
   28	2023-12-15 17:45:52	1	0	1	0
   13	2023-12-15 17:51:10	1	0	1	0
   45	2023-12-15 17:54:09	1	0	1	0
   37	2023-12-15 17:56:53	1	0	1	0
   35	2023-12-15 17:57:02	1	0	1	0
   39	2023-12-15 18:08:12	1	0	1	0
   44	2023-12-15 18:08:35	1	0	1	0
   40	2023-12-15 18:08:39	1	0	1	0
   11	2023-12-15 18:12:57	1	0	1	0
   26	2023-12-15 18:51:04	1	0	1	0
   46	2023-12-15 18:55:38	1	0	1	0
   28	2023-12-18 09:00:12	1	0	1	0
   11	2023-12-18 09:22:07	1	0	1	0
   17	2023-12-18 09:24:35	1	0	1	0
   46	2023-12-18 09:27:16	1	0	1	0
   37	2023-12-18 09:30:53	1	0	1	0
    7	2023-12-18 09:33:25	1	0	1	0
   35	2023-12-18 09:39:09	1	0	1	0
   45	2023-12-18 09:47:11	1	0	1	0
   26	2023-12-18 09:49:30	1	0	1	0
   43	2023-12-18 09:57:27	1	0	1	0
   40	2023-12-18 10:05:29	1	0	1	0
   39	2023-12-18 10:09:01	1	0	1	0
   44	2023-12-18 10:13:55	1	0	1	0
   13	2023-12-18 10:19:20	1	0	1	0
   36	2023-12-18 10:37:29	1	0	1	0
   12	2023-12-18 10:48:29	1	0	1	0
   31	2023-12-18 11:40:54	1	0	1	0
    7	2023-12-18 15:41:00	1	0	1	0
   17	2023-12-18 17:45:01	1	0	1	0
   13	2023-12-18 17:45:38	1	0	1	0
   44	2023-12-18 17:47:01	1	0	1	0
   30	2023-12-18 17:53:38	1	0	1	0
   31	2023-12-18 17:53:42	1	0	1	0
   35	2023-12-18 17:54:59	1	0	1	0
   28	2023-12-18 17:55:05	1	0	1	0
   45	2023-12-18 18:01:00	1	0	1	0
   21	2023-12-18 18:01:02	1	0	1	0
   23	2023-12-18 18:01:04	1	0	1	0
   23	2023-12-18 18:01:10	1	0	1	0
   46	2023-12-18 18:01:16	1	0	1	0
   37	2023-12-18 18:01:27	1	0	1	0
   11	2023-12-18 18:06:03	1	0	1	0
   40	2023-12-18 18:14:42	1	0	1	0
   39	2023-12-18 18:14:59	1	0	1	0
   18	2023-12-18 18:15:37	1	0	1	0
   26	2023-12-18 18:26:34	1	0	1	0
   11	2023-12-19 08:35:54	1	0	1	0
   28	2023-12-19 09:07:06	1	0	1	0
   17	2023-12-19 09:17:04	1	0	1	0
    7	2023-12-19 09:20:32	1	0	1	0
    7	2023-12-19 09:20:34	1	0	1	0
   37	2023-12-19 09:21:43	1	0	1	0
   46	2023-12-19 09:25:13	1	0	1	0
   35	2023-12-19 09:46:23	1	0	1	0
   45	2023-12-19 09:50:25	1	0	1	0
   43	2023-12-19 09:51:29	1	0	1	0
   38	2023-12-19 09:55:22	1	0	1	0
   26	2023-12-19 09:57:01	1	0	1	0
   39	2023-12-19 09:58:35	1	0	1	0
   44	2023-12-19 10:05:47	1	0	1	0
   13	2023-12-19 10:06:46	1	0	1	0
   40	2023-12-19 10:16:11	1	0	1	0
    8	2023-12-19 10:40:39	1	0	1	0
   36	2023-12-19 10:43:24	1	0	1	0
   47	2023-12-19 14:48:53	1	0	1	0
   17	2023-12-19 17:48:08	1	0	1	0
    7	2023-12-19 17:48:13	1	0	1	0
   38	2023-12-19 17:48:30	1	0	1	0
   37	2023-12-19 17:48:35	1	0	1	0
   47	2023-12-19 17:48:50	1	0	1	0
   35	2023-12-19 17:50:32	1	0	1	0
   40	2023-12-19 17:51:42	1	0	1	0
   39	2023-12-19 17:53:24	1	0	1	0
   45	2023-12-19 17:59:25	1	0	1	0
   21	2023-12-19 17:59:27	1	0	1	0
   10	2023-12-19 17:59:30	1	0	1	0
   46	2023-12-19 17:59:48	1	0	1	0
   12	2023-12-19 18:00:39	1	0	1	0
   36	2023-12-19 18:00:42	1	0	1	0
   18	2023-12-19 18:00:45	1	0	1	0
   28	2023-12-19 18:04:44	1	0	1	0
   30	2023-12-19 18:04:48	1	0	1	0
   30	2023-12-19 18:04:52	1	0	1	0
   44	2023-12-19 18:28:29	1	0	1	0
   11	2023-12-19 18:29:51	1	0	1	0
   13	2023-12-19 18:47:37	1	0	1	0
    8	2023-12-19 18:48:15	1	0	1	0
   13	2023-12-19 18:48:23	1	0	1	0
   11	2023-12-20 08:55:11	1	0	1	0
   28	2023-12-20 09:15:56	1	0	1	0
    7	2023-12-20 09:19:22	1	0	1	0
   17	2023-12-20 09:19:33	1	0	1	0
   37	2023-12-20 09:21:20	1	0	1	0
   46	2023-12-20 09:26:20	1	0	1	0
   47	2023-12-20 09:26:28	1	0	1	0
   45	2023-12-20 09:32:14	1	0	1	0
   38	2023-12-20 09:38:51	1	0	1	0
   43	2023-12-20 09:41:09	1	0	1	0
   26	2023-12-20 09:47:47	1	0	1	0
   35	2023-12-20 09:54:09	1	0	1	0
   31	2023-12-20 09:55:33	1	0	1	0
   40	2023-12-20 10:06:50	1	0	1	0
   15	2023-12-20 10:06:56	1	0	1	0
   44	2023-12-20 10:07:02	1	0	1	0
   39	2023-12-20 10:08:06	1	0	1	0
   30	2023-12-20 10:12:49	1	0	1	0
   13	2023-12-20 10:13:11	1	0	1	0
    8	2023-12-20 10:29:28	1	0	1	0
   12	2023-12-20 10:38:28	1	0	1	0
    3	2023-12-20 13:16:06	1	0	1	0
   48	2023-12-20 13:17:18	1	0	1	0
   49	2023-12-20 13:17:54	1	0	1	0
   17	2023-12-20 17:45:21	1	0	1	0
    7	2023-12-20 17:45:26	1	0	1	0
    7	2023-12-20 17:45:27	1	0	1	0
   47	2023-12-20 17:45:32	1	0	1	0
   28	2023-12-20 17:52:18	1	0	1	0
   35	2023-12-20 17:52:29	1	0	1	0
   44	2023-12-20 17:57:22	1	0	1	0
   30	2023-12-20 17:57:26	1	0	1	0
   23	2023-12-20 17:57:32	1	0	1	0
   23	2023-12-20 17:57:43	1	0	1	0
   31	2023-12-20 17:59:52	1	0	1	0
   23	2023-12-20 18:00:16	1	0	1	0
   37	2023-12-20 18:01:10	1	0	1	0
   45	2023-12-20 18:01:21	1	0	1	0
   21	2023-12-20 18:01:43	1	0	1	0
   37	2023-12-20 18:01:46	1	0	1	0
   38	2023-12-20 18:01:52	1	0	1	0
   46	2023-12-20 18:09:07	1	0	1	0
   12	2023-12-20 18:13:46	1	0	1	0
   39	2023-12-20 18:16:27	1	0	1	0
   40	2023-12-20 18:17:47	1	0	1	0
   18	2023-12-20 18:26:52	1	0	1	0
   18	2023-12-20 18:26:58	1	0	1	0
   36	2023-12-20 18:27:02	1	0	1	0
   26	2023-12-20 18:50:08	1	0	1	0
   13	2023-12-20 19:03:08	1	0	1	0
    8	2023-12-20 19:03:13	1	0	1	0
   11	2023-12-20 19:14:01	1	0	1	0
   11	2023-12-21 08:53:39	1	0	1	0
   34	2023-12-21 09:00:23	1	0	1	0
   28	2023-12-21 09:04:59	1	0	1	0
   17	2023-12-21 09:19:42	1	0	1	0
   48	2023-12-21 09:22:07	1	0	1	0
   46	2023-12-21 09:23:47	1	0	1	0
   38	2023-12-21 09:23:51	1	0	1	0
   49	2023-12-21 09:24:08	1	0	1	0
    7	2023-12-21 09:26:19	1	0	1	0
   37	2023-12-21 09:26:22	1	0	1	0
   47	2023-12-21 09:36:42	1	0	1	0
   26	2023-12-21 09:38:49	1	0	1	0
   45	2023-12-21 09:41:13	1	0	1	0
   43	2023-12-21 09:46:48	1	0	1	0
   44	2023-12-21 09:52:50	1	0	1	0
   21	2023-12-21 09:57:02	1	0	1	0
   35	2023-12-21 10:00:06	1	0	1	0
   31	2023-12-21 10:04:38	1	0	1	0
   30	2023-12-21 10:04:43	1	0	1	0
   40	2023-12-21 10:08:38	1	0	1	0
   39	2023-12-21 10:08:43	1	0	1	0
